"File","Path","Line","Kind","Name"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","12","assigned function","Log.AddPromotionDateTempLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","21","assigned function","Log.AddDemotionDateTempLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","30","assigned function","Log.AddLeveledTempLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","39","assigned function","Log.AddNoteTempLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","47","assigned function","Log.AddOfficerNoteTempLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","55","assigned function","Log.AddInactiveReturnTempLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","63","assigned function","Log.AddNameChangeTempLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","71","assigned function","Log.AddBanRejoinEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","85","assigned function","Log.AddNormalRejoinEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","100","assigned function","Log.AddJoinEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","109","assigned function","Log.AddEventEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","120","assigned function","Log.AddHardcoreDeathEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","128","assigned function","Log.AddRankRenameEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","136","assigned function","Log.AddEventRecommendKickTempLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","144","assigned function","Log.AddEventRecommendPromotionLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","153","assigned function","Log.AddEventRecommendDemotionLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","161","assigned function","Log.AddEventRecommendSpecialLogEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","169","assigned function","Log.AddLeftOrKickEntry"
"GRM_Log.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Log.lua","181","assigned function","Log.AddLog"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","17","assigned function","GRM_UI.BuildSpcialRules"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","19","assigned function","GRM_Macro.SpecialRule1Button"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","54","assigned function","GRM_UI.SpecialRuleNameEditBox"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","67","assigned function","GRM_UI.SpecialRadialButtonSyncMainOption"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","95","assigned function","GRM_UI.BuildRankCheckBoxes"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","202","assigned function","GRM_UI.SetRankNamesToCustomRuleCheckButtons"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","238","assigned function","GRM_UI.UpdateDemoteOnlyText"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","249","assigned function","GRM_UI.PromoteOnlycheckBoxLogic"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","262","assigned function","GRM_UI.SpecialRankDropdownTT"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","270","assigned function","GRM_UI.GetListRanks"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","281","assigned function","GRM_UI.GetRankIndexDescendingOrder"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","294","assigned function","GRM_UI.SetSpecialDestinationSelection"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","310","assigned function","GRM_UI.ConfigureSpecialRankDropdownLimits"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","344","assigned function","GRM_UI.ConfigureSpecialRankCheckboxes"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","387","assigned function","GRM_UI.SpecialRadialButtonsRankSelection"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","401","assigned function","GRM_UI.SetDefaultSpecialRankFilters"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","422","assigned function","GRM_UI.SpecialRuleActivityFilter"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","432","assigned function","GRM_UI.SpecialtyActivityFilterFormat"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","453","assigned function","GRM_UI.SpecialRuleInactivityEditBox"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","465","assigned function","GRM_UI.DropDownToolTip"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","473","assigned function","GRM_UI.SpecialActivityDropDownSelection"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","487","assigned function","GRM_UI.SpecialRuleSyncOption"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","499","assigned function","GRM_UI.SpecialSyncCheckBoxFormat"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","529","assigned function","GRM_Macro.SpecialRuleConfirm"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","587","assigned function","GRM_Macro.SpecialRuleCancel"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","619","assigned function","GRM_UI.BuildMacroToolFrame"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","621","assigned function","GRM_Macro.EditHotKey"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","634","assigned function","GRM_UI.BuildHotKeyEditWindow"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","650","assigned function","GRM_Macro.ClearHotKey"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","657","assigned function","GRM_Macro.ConfirmHotKey"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","693","assigned function","GRM_Macro.AddShift"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","722","assigned function","GRM_Macro.AddControl"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","756","assigned function","GRM_Macro.HotKeyEditBoxTooltip"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","763","assigned function","GRM_Macro.UpdateWithFinalKey"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","1140","assigned function","GRM_R.SelectAllRuleLogic"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","1164","assigned function","GRM_UI.LoadAdditionalMacroToolFrames"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","1237","assigned function","GRM_UI.LoadToolFrames"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","1312","assigned function","GRM_Macro.CustomMessageToPlayerNote"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","2279","assigned function","GRM_UI.ConfigureToolTab"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","2522","assigned function","GRM_R.SetRuleCheckedStatus"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","2747","assigned function","GRM_UI.RuleNameEditBoxTT"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3106","assigned function","GRM_UI.SetRankCustomRuleFilters"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3137","assigned function","GRM_UI.SetDefaultRankFilters"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3161","assigned function","GRM_UI.EnableEvenIfActiveButton"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3172","assigned function","GRM_UI.DisableEvenIfActiveButton"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3189","assigned function","GRM_UI.EnableCustomSelectionOfRanks"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3202","assigned function","GRM_UI.DisableCustomSelectionRanks"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3215","assigned function","GRM_UI.DisableLevelSelectionEditBoxes"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3227","assigned function","GRM_UI.EnableLevelSelectionEditBoxes"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3239","assigned function","GRM_UI.EnableRankActivityFrames"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3259","assigned function","GRM_UI.DisableRankActivityFrames"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3278","assigned function","GRM_UI.ConfigureRankCheckBoxesPromoteAndDemote"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3340","assigned function","GRM_UI.ConfigureCustomRuleKickFrame"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","3780","assigned function","GRM_UI.ConfigureCustomRulePromoteAndDemoteFrame"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","4417","assigned function","GRM_UI.ConfigureCustomRulePromoteFrame"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","4421","assigned function","GRM_UI.ConfigureSpecialRuleFrame"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","4933","assigned function","GRM_UI.PopulateScaleSelectionDropDown"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5002","assigned function","GRM_UI.PopularGuildOrRankDropDown"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5203","assigned function","GRM_UI.PopulateActivityScaleSelectionDropDown"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5514","assigned function","GRM.ConfigureSymbolSelected"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5678","assigned function","GRM_UI.EnableNoteMatch"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5693","assigned function","GRM_UI.DisableNoteMatch"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5706","assigned function","GRM_UI.EnableNoteEditBox"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5722","assigned function","GRM_UI.DisableNoteEditBox"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5774","assigned function","GRM_UI.EnableSafeNoteMatch"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5782","assigned function","GRM_UI.DisableSafeNoteMatch"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5900","assigned function","GRM_UI.EnableCustomLogEntry"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5905","assigned function","GRM_UI.DisableCustomLogEntry"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","5997","assigned function","GRM_UI.AddMessageToNoteAfterRankChange"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6015","assigned function","GRM_UI.AddMessageToNoteOverwriteLogic"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6024","assigned function","GRM_UI.AddMessageToNoteDestinationChoice"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6034","assigned function","GRM_UI.SetMessageToNoteRadialConfig"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6050","assigned function","GRM_UI.MessageToNoteOverwriteTT"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6059","assigned function","GRM_UI.AddMessageToNoteEditBoxTT"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6073","assigned function","GRM_UI.GRM_AddMessageToNoteCheckbox_Enable"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6088","assigned function","GRM_UI.GRM_AddMessageToNoteCheckbox_Disable"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6103","assigned function","GRM_UI.HideAllAddMessageToNote"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6115","assigned function","GRM_UI.ShowAllAddMessageToNote"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6210","assigned function","GRM_UI.SetDestinationSelection"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6231","assigned function","GRM_UI.AdjustColoringOfDestinationRanks"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6351","assigned function","GRM_UI.ModifyRuleUI"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6463","assigned function","GRM_UI.LocalizationMModifications"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6628","assigned function","GRM_UI.RefreshToolPermissionReport"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6658","assigned function","GRM.BuildCustomKickEntries"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6704","assigned function","GRM.BuildCustomPromoteEntries"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6759","assigned function","GRM.BuildCustomDemoteEntries"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6813","assigned function","GRM.StartQueuedEntriesScan"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6870","assigned function","GRM.ProcessNextQueuedEntriesChunk"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6917","assigned function","GRM.GetListOfQueuedNames"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6930","assigned function","GRM.SetKickQueuedValues"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6969","assigned function","GRM.KickQueuedHybridShiftDown"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","6998","assigned function","GRM.KickQueuedHybridShiftUp"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7025","assigned function","GRM.KickQueuedSetLastValue"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7032","assigned function","GRM.KickQueuedSetFirstValue"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7039","assigned function","GRM.GetToolTipLine"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7088","assigned function","GRM.UpdateQueuedTooltip"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7180","assigned function","GRM.TriggerKickQueuedWindowRefresh"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7192","assigned function","GRM.ClearQuedAndMacroFrames"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7199","assigned function","GRM.DoBuildScrollFrameWithEntries"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7302","assigned function","GRM.InitializeQuedScrollFrame"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7328","assigned function","GRM.BuildKickQueuedScrollButtons"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7398","assigned function","GRM.IsMouseStillOverAnyButton"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7418","assigned function","GRM.IsAnyMacroHighlighted"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7435","assigned function","GRM.SetMacroButtonText"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7455","assigned function","GRM.IsNameBlacklisted"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7471","assigned function","GRM.GetMacroEntries"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7542","assigned function","GRM.GetMacroCountForPromoteAndDemote"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7634","assigned function","GRM.IsMacroActionComplete"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7648","assigned function","GRM.PurgeMacrodNames"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7673","assigned function","GRM.ValidateMacroRecordingSuccess"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7716","assigned function","GRM.SetMacroValues"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7740","assigned function","GRM.KickMacrodHybridShiftDown"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7781","assigned function","GRM.KickMacrodHybridShiftUp"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7821","assigned function","GRM.KickMacrodSetLastValue"
"GRM_Macro_Tool.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Macro_Tool.lua","7828","assigned function","GRM.KickMacrodSetFirstValue"
